,date,newCases,previsao,erro_relativo,newCases_7d,erro_medio
0,2022-01-01,89,,,,
1,2022-01-02,19,,,,
2,2022-01-03,21,,,,
3,2022-01-04,86,,,,
4,2022-01-05,163,,,,
5,2022-01-06,232,,,,
6,2022-01-07,239,,,121.28571428571429,
7,2022-01-08,317,,,153.85714285714286,
8,2022-01-09,184,,,177.42857142857142,
9,2022-01-10,100,,,188.71428571428572,
10,2022-01-11,235,,,210.0,
11,2022-01-12,316,,,231.85714285714286,
12,2022-01-13,747,,,305.42857142857144,
13,2022-01-14,612,,,358.7142857142857,
14,2022-01-15,253,,,349.57142857142856,
15,2022-01-16,83,,,335.14285714285717,
16,2022-01-17,177,,,346.14285714285717,
17,2022-01-18,495,,,383.2857142857143,
